T,D,L,Ly,G,Gy,Gz,A,Ay,Az,M,My,Mz,P,R,H
 27044, 803, , , 1.23, -3.37, 12.08, 0.00, 0.04, 0.96, 0.10, 0.52, -0.25, 2.26, -0.14, -185.31,*7B
 27102, 779, , , -2.85, 3.22, 14.37, -0.01, 0.03, 0.92, 0.10, 0.53, -0.25, 2.17, 0.68, -184.62,*7B
 27159, 816, , , 1.13, 1.95, 13.10, -0.02, 0.01, 0.95, 0.11, 0.52, -0.25, 0.81, 1.25, -185.61,*7B
 27215, 796, , , -2.81, 4.97, 14.23, 0.00, 0.03, 0.97, 0.10, 0.53, -0.26, 1.71, -0.11, -184.10,*7B
 27273, 800, , , 4.46, -0.77, 7.89, -0.01, 0.02, 0.97, 0.10, 0.53, -0.25, 1.12, 0.77, -184.83,*7B
 27330, 790, , , 3.42, 5.43, 7.11, 0.02, 0.03, 0.97, 0.10, 0.53, -0.25, 1.71, -1.43, -184.97,*7B
 27386, 797, , , 5.97, -2.47, 11.56, 0.04, 0.01, 0.98, 0.11, 0.54, -0.26, 0.75, -2.06, -185.18,*7B
 27444, 821, , , 3.62, 1.86, 11.24, 0.01, 0.00, 0.94, 0.10, 0.55, -0.25, 0.26, -0.89, -184.52,*7B
 27501, 803, , , 5.64, -3.11, 10.19, 0.01, -0.00, 0.96, 0.11, 0.55, -0.25, -0.07, -0.82, -184.61,*7B
 27558, 821, , , 6.21, 1.86, 4.77, -0.01, -0.03, 0.95, 0.11, 0.55, -0.25, -1.90, 0.77, -184.40,*7B
 27616, 803, , , 6.23, 1.49, 2.86, 0.01, -0.04, 0.96, 0.10, 0, -0.25, -2.23, -0.42, -183.90,*7B
 27746, 800, GPGGA,145044., 11.64, -2.49, -0.36, 0.02, -0.03, 0.94, 0.11, 0.57, -0.25, -1.81, -1.20, -185.13,*7B
 27820, 793, , , -8.13, 9.06, -0.84, 0.02, -0.00, 1.01, 0.12, 0.57, -0.24, -0.12, -1.11, -185.77,*7B
 27877, 785, , , -0.42, 3.14, 3.13, 0.04, -0.03, 0.99, 0.12, 0.57, -0.24, -1.50, -2.49, -186.66,*7B
 27933, 771, , , -2.14, 2.91, 4.17, 0.04, -0.02, 0.98, 0.12, 0.57, -0.25, -1.03, -2.13, -186.74,*7B
 27991, 807, , , -1.66, 1.01, 4.23, 0.06, -0.01, 1.02, 0.13, 0.57, -0.24, -0.71, -3.14, -187.88,*7B
 28048, 800, , , -0.59, 4.91, 1.38, 0.07, -0.01, 0.97, 0.12, 0.57, -0.25, -0.60, -4.03, -186.74,*7B
 28104, 831, , , -1.51, -6.57, 5.32, 0.08, -0.03, 1.00, 0.13, 0.57, -0.24, -1.78, -4.82, -187.83,*7B
 28162, 804, , , -5.57, -4.25, 15.63, 0.05, 0.00, 0.90, 0.12, 0.57, -0.24, 0.17, -3.28, -186.05,*7B
 28219, 796, , , 4.10, -2.77, 14.67, 0.06, -0.01, 0.96, 0.12, 0.57, -0.24, -0.51, -3.51, -187.52,*7B
 28275, 819, , , 2.63, -4.27, 11.89, 0.05, -0.03, 0.94, 0.12, 0.57, -0.24, -1.70, -2.99, -187.25,*7B
 28333, 798, , , -0.29, -1.28, 12.62, 0.05, -0.04, 0.96, 0.12, 0.58, -0.24, -2.59, -2.95, -186.91,*7B
 28390, 786, , , -2.12, -0.68, 10.63, 0.06, -0.02, 0.96, 0.12, 0.57, -0.24, -1.45, -3.48, -186.81,*7B
 28446, 794, , , -4.09, 0.67, 12.10, 0.06, -0.05, 0.96, 0.12, 0.58, -0.24, -3.13, -3.85, -187.28,*7B
 28504, 800, , , -4.01, -1.86, 10.63, 0.06, -0.03, 0.97, 0.12, 0.58, -0.24, -1.60, -3.30, -186.45,*7B
 28561, 809, , , -1.79, -1.39, 6.73, 0.02, -0.06, 0.92, 0.12, 0.58, -0.24, -3.75, -1.31, -186.40,*7B
 28617, 800, GPGGA,145045., -0.69, -2.80, 3.72, 0.04, -0.07, 0.95, 0.12, 0.57, -0.24, -4.44, -2.66, -186.62,*7B
 28758, 802, , , 6.42, 3.19, 9.93, 0.04, -0.06, 0.98, 0.12, 0.58, -0.24,, -2.17, -187.05,*7B
 28863, 796, , , 9.26, 4.45, 13.57, 0.14, -0.02, 0.88, 0.13, 0.58, -0.24, -1.18, -8.97, -188.14,*7B
 28920, 785, , , -4.03, 2.64, 10.19, 0.01, -0.02, 1.04, 0.13, 0.58, -0.24, -0.95, -0.59, -187.73,*7B
 28977, 794, , , -11.37, 2.61, 7.48, 0.05, 0.02, 0.97, 0.13, 0.58, -0.23, 1.09, -3.08, -188.48,*7B
 29034, 795, , , -9.78, 1.57, 9.55, 0.00, 0.00, 1.01, 0.13, 0.58, -0.23, 0.27, -0.11, -188.56,*7B
 29091, 777, , , -6.48, -4.37, 9.04, -0.00, 0.01, 0.93, 0.13, 0.57, -0.24, 0.54, 0.13, -188.15,*7B
 29148, 785, , , 0.78, -0.42, 7.39, -0.00, -0.01, 0.92, 0.13, 0.57, -0.24, -0.62, 0.24, -188.28,*7B
 29205, 820, , , -2.25, -1.12, 5.72, 0.00, -0.01, 0.97, 0.13, 0.57, -0.23, -0.41, -0.00, -188.46,*7B
 29262, 802, , , -5.12, -1.39, 6.85, 0.00, 0.00, 0.98, 0.13, 0.57, -0.24, 0.19, -0.23, -188.61,*7B
 29319, 777, , , -4.12, -2.70, 7.54, 0.01, 0.01, 0.94, 0.13, 0.57, -0.24, 0.31, -0.67, -188.39,*7B
 29376, 806, , , 3.06, -2.21, 5.52, 0.01, -0.00, 0.98, 0.13, 0.57, -0.23, -0.26, -0.46, -188.37,*7B
 29433, 774, , , 2.42, -4.34, 2.59, 0.02, -0.02, 0.95, 0.13, 0.57, -0.23, -1.17, -1.29, -188.44,*7B
 29490, 802, , , 2.76, -1.29, 2.58, 0.01, -0.02, 0.95, 0.13, 0.57, -0.23, -1.21, -0.37, -187.92,*7B
 29547, 786, , , -0.41, -0.07, 4.76, 0.01, -0.01, 0.99, 0.13, 0.57, -0.23, -0.57, -0.55, -187.82,*7B
 29604, 785, , , -0.41, -0.07, 4.76, 0.01, -0.03, 0.94, 0.13, 0.57, -0.23, -1.52, -0.84, -188.26,*7B
 29735, 792, GPGGA,145046.1, -5.15, 9.52, 1.01, 0.03, -0.01, 0.96, 0.13, 0.57, -0.23, -0.47, -1.58, -189.18,*7B
 29818, 776, , , -4.09, 8.68, -1.06, 0.02, -0.03, 0.98, 0.13, 0.56, -0.23, -1.74, -1.03, -189.37,*7B
 29876, 777, , , -12.18, 4.81, -8.53, 0.01, 0.01, 1.01, 0.13, 0.56, -0.24, 0.80, -0.61, -189.80,*7B
 29933, 790, , , -3.51, 4.80, -9.18, 0.04, -0.01, 0.98, 0.14, 0.55, -0.24, -0.59, -2.42, -190.99,*7B
 29989, 768, , , -4.57, 1.86, -6.55, 0.05, -0.00, 0.95, 0.14, 0.56, -0.24, -0.02, -3.26, -190.23,*7B
 30047, 797, , , 4.60, 8.50, -10.61, 0.05, -0.02, 1.00, 0.14, 0.55, -0.24, -1.08, -2.61, -191.16,*7B
 30104, 801, , , 5.64, 0.81, -13.86, 0.08, -0.03, 0.97, 0.13, 0.55, -0.24, -1.75, -4.92, -190.25,*7B
 30160, 821, , , -1.72, -0.47, -10.45, 0.09, 0.00, 0.97, 0.14, 0.55, -0.24, 0.04, -5.07, -190.96,*7B
 30218, 814, , , -4.88, -3.60, -5.14, 0.08, 0.02, 0.96, 0.14, 0.54, -0.24, 1.12, -4.93, -191.08,*7B
 30275, 817, , , -0.85, -2.50, 0.96, 0.09, 0.02, 0.95, 0.14, 0.54, -0.24, 0.98, -5.25, -191.13,*7B
 30331, 804, , , 2.37, -3.32, 4.17, 0.09, -0.01, 0.96, 0.14, 0.55, -0.23, -0.41, -5.57, -191.07,*7B
 30389, 809, , , 0.95, 0.12, 3.88, 0.08, -0.02, 0.94, 0.13, 0.55, -0.24, -1.34, -5.05, -188.95,*7B
 30446, 821, , , 3.61, -0.44, 3.46, 0.07, -0.06, 0.96, 0.13, 0.55, -0.23, -3.49, -3.97, -189.98,*7B
 30502, 796, , , 3.55, -1.70, -0.31, 0.09, -0.06, 0.94, 0.13, 0.55, -0.24, -3.49, -5.27, -189.12,*7B
 30560, 809, , , 3.46, -2.04, -8.81, 0.04, -0.04, 0.93, 0.12, 0.55, -0.23, -2.41, -2.25, -187.99,*7B
 30617, 800, , , 0.19, -3.88, -7.06, 0.09, -0.05, 0.94, 0.13, 0.55, -0.23, -2.96, -5.46, -189.64,*7B
 30747, 813, GPGGA,145047., -3.20, 3.54, 11.42, 0.08, -0.02, 0.94, 0.14, 0.55, -0.24, -1.02, -5.08, -191.06,*7B
 30821, 815, , , 3.62, 2.48, 2.98, 0.05, -0.05, 0.97, 0.14, 0.55, -0.24, -2.70, -2.96, -191.10,*7B
 30821, 818, , , -6.61, 0.81, 2.37, 0.08, -0.01, 0.99, 0.14, 0.55, -0.23, -0.39, -4.67, -191.96,*7B
 30935, 802, , , -8.39, -0.33, 9.75, 0.04, -0.00, 0.93, 0.15, 0.55, -0.23, -0.05, -2.72, -192.72,*7B
 30992, 823, , , -8.96, 4.80, 1.92, 0.01, 0.03, 1.00, 0.15, 0.55, -0.24, 1.60, -0.35, -192.99,*7B
 31048, 834, , , -3.32, 1.94, 3.52, 0.00, -0.01, 0.96, 0.15, 0.54, -0.23, -0.47, -0.27, -194.47,*7B
 31106, 825, , , -1.74, 1.83, 3.72, 0.01, 0.01, 0.95, 0.15, 0.54, -0.23, 0.66, -0.45, -194.83,*7B
 31163, 831, , , -0.77, 0.81, 4.09, 0.01, -0.01, 0.99, 0.16, 0.54, -0.24, -0.68, -0.76, -195.22,*7B
 31219, 803, , , -4.87, -1.58, 4.06, 0.01, 0.01, 0.93, 0.16, 0.55, -0.23, 0.55, -0.63, -194.83,*7B
 31277, 823, , , -2.12, -0.68, -1.10, -0.00, -0.00, 0.95, 0.16, 0.54, -0.23, -0.21, 0.06, -194.82,*7B
 31277, 841, , , -0.08, -2.38, -1.32, 0.04, 0.01, 0.96, 0.15, 0.54, -0.24, 0.60, -2.25, -194.54,*7B
 31390, 808, , , -1.14, 0.21, -0.96, 0.02, -0.02, 0.99, 0.16, 0.55, -0.24, -1.17, -0.94, -194.85,*7B
 31448, 827, , , -1.62, -1.94, 0.92, 0.02, -0.01, 0.94, 0.15, 0.55, -0.24, -0.53, -1.04, -193.74,*7B
 31505, 806, , , -1.36, 2.02, 2.00, -0.01, -0.04, 0.97, 0.16, 0.55, -0.24, -2.15, 0.85, -194.61,*7B
 31561, 809, , , -0.09, -4.70, 5.83, 0.06, -0.05, 0.96, 0.16, 0.55, -0.24, -3.17, -3.61, -194.42,*7B
 31619, 807, , , 3.42, -0.74, 11.47, 0.05, -0.06, 1.00, 0.16, 0.55, -0.24, -, -2.87, -194.28,*7B
 31750, 813, , , -6.42, -7.33, -13.97, 0.04, 0.05, 0.91, 0.16, 0.56, -0.24, 3.13, -2.54, -194.54,*7B
 31831, 821, GPGGA,145048.10N, -1.71, -1.84, -8.37, 0.02, 0.03, 0.95, 0.15, 0.57, -0.24, 1.86, -1.12, -192.66,*7B
 31889, 810, , , -3.75, -0.67, -7.10, 0.03, 0.03, 0.98, 0.15, 0.56, -0.24, 1.70, -1.92, -193.08,*7B
 31945, 800, , , , -0.67, -7.10, 0.01, 0.02, 0.94, 0.14, 0.57, -0.24, 1.08, -0.88, -191.23,*7B
 32003, 814, , , -2.78, -2.63, -2.13, -0.03, 0.02, 1.03, 0.15, 0.57, -0.24, 1.17, 1.56, -191.95,*7B
 320, 808, , , 3.48, -7.62, -9.45, 0.01, 0.02, 0.94, 0.14, 0.57, -0.24, 1.03, -0.90, -190.37,*7B
 32116, 800, , , -0.06, 0.73, -6.08, 0.03, -0.00, 0.99, 0.14, 0.57, -0.24, -0.08, -1.85, -190.63,*7B
 32174, 819, , , 0.48, -0.93, -0.37, 0.03, -0.00, 1.00, 0.14, 0.57, -0.24, -0.10, -1.52, -190.83,*7B
 32231, 814, , , -2.80, 0.12, -2.88, 0.01, -0.04, 0.99, 0.14, 0.57, -0.24, -2.25, -0.69, -189.47,*7B
 32287, 830, , , -0.49, -3.45, -3.90, 0.00, -0.04, 0.94, 0.14, 0.58, -0.23, -2.28, -0.30, -189.54,*7B
 32345, 821, , , 6.76, -1.93, -3.63, 0.02, -0.03, 0.94, 0.13, 0.58, -0.24, -1.92, -1.42, -188.55,*7B
 32402, 825, , , 6.76, -1.93, -3.63, 0.00, -0.04, 0.97, 0.13, 0.58, -0.24, -2.55, -0.08, -187.24,*7B
 32458, 810, , , 0.40, -8.05, -7.86, -0.00, -0.01, 0.96, 0.12, 0.58, -0.23, -0.40, 0.20, -186.73,*7B
 32516, 815, , , -3.06, -2.77, -4.14, 0.02, -0.01, 0.98, 0.12, 0.58, -0.23, -0.56, -1.45, -185.87,*7B
 32573, 795, , , 5.32, -2.87, -3.34, 0.03, 0.01, 0.94, 0.12, 0.58, -0.23, 0.91, -1.57, -185.62,*7B
 32630, 819, , , -4.23, 8.72, -6.52, 0.00, 0.01, 1.04, 0.12,, -0.23, 0.40, -0.25, -186.23,*7B
 32760, 810, , , -5.26, 2.14, -8.69, -0.06, 0.01, 1.00, 0.11, 0.58, -0.23, 0.65, 3.55, -184.66,*7B
 32823, 811, GPGGA,145049.1A, -6.03, -9.23, -9.22, -0.03, -0.00, 0.97, 0.11, 0.57, -0.22, -0.18, 1.49, -184.26,*7B
 32880, 806, , , -2.17, -4.50, -7.94, -0.05, 0.02, 0.93, 0.10, 0.57, -0.22, 0.98, 2.87, -183.18,*7B
 32937, 813, , , 2.83, -4.28, -7.39, -0.03, 0.00, 1.00, 0.10, 0.56, -0.23, 0.19, 1.91, -183.27,*7B
 32995, 797, , , -1.51, -2.40, -6.85, -0.07, 0.00, 0.95, 0.10, 0.57, -0.23, 0.03, 3.92, -182.66,*7B
 32995, 817, , , -0.62, -4.24, -10.11, -0.09, -0.01, 0.97, 0.09, 0.56, -0.22, -0.66, 5.19, -181.66,*7B
 33108, 810, , , -0.61, 1.32, -15.02, -0.08, -0.01, 0.96, 0.09, 0.56, -0.22, -0.45, 5.02, -180.74,*7B
 33166, 807, , , 1.04, -2.29, -14.37, -0.09, -0.03, 0.96, 0.10, 0.55, -0.23, -1.91, 5.44, -182.49,*7B
 33223, 808, , , -1.67, 0.95, -18.93, -0.08, -0.02, 0.94, 0.09, 0.54, -0.23, -1.35, 4.90, -181.49,*7B
 33280, 812, , , 2.85, -0.72, -19.38, -0.07, -0.02, 0.95, 0.08, 0.53, -0.24, -1.19, 4.51, -180.38,*7B
 33337, 781, , , -0.76, 3.08, -18.00, -0.05, -0.03, 0.96, 0.08, 0.50, -0.26, -1.70, 3.02, -181.30,*7B
 33394, 813, , , -0.23, 3.07, -14.24, -0.08, -0.04, 0.94, 0.08, 0.50, -0.27, -2.21, 4.80, -181.67,*7B
 33451, 806, , , -2.56, 9.21, -14.27, -0.05, -0.04, 1.00, 0.08, 0.49, -0.27, -2.52, 2.92, -182.58,*7B
 33508, 778, , , 1.00, 5.64, -15.77, -0.03, -0.03, 0.97, 0.08, 0.49, -0.27, -1.54, 1.73, -182.51,*7B
 33565, 822, , , 0.36, 6.11, -21.87, -0.01, -0.00, 1.01, 0.09, 0.48, -0.27, -0.24, 0.73, -183.62,*7B
 33623, 814, , , 8.89, 6.19, -26.92, -0.02, 0.03, 0.92, 0.0, 0.48, -0.27, 1.81, 1.08, -185.06,*7B
 33753, 8, GPGGA,1450501N, -1.54, 6.72, -18.01, -0.01, -0.04, 0.91, 0.10, 0.47, -0.28, -2.47, 0.32, -187.18,*7B
 33851, 793, , , -12.66, 8.13, -20.69, 0.01, -0.00, 0.99, 0.11, 0.46, -0.29, -0.15, -0.76, -188.64,*7B
 33908, 787, , , -8.84, 5.84, -18.19, 0.03, 0.02, 0.99, 0.11, 0.45, -0.28, 1.37, -1.91, -189.77,*7B
 33966, 800, , , 1.93, 2.99, -17.65, 0.05, -0.02, 0.96, 0.11, 0.44, -0.29, -1.40, -2.74, -191.12,*7B
 34022, 801, , , -2., 2.99, -17.65, 0.05, -0.03, 0.94, 0.11, 0.44, -0.28, -2.12, -2.99, -191.91,*7B
 34079, 789, , , -3.26, 3.75, -13.83, 0.05, -0.05, 0.98, 0.11, 0.44, -0.29, -2.90, -3.14, -191.45,*7B
 34137, 778, , , -7.53, 4.20, -13.07, 0.04, -0.05, 0.96, 0.11, 0.43, -0.29, -3.22, -2.26, -191.84,*7B
 34193, 795, , , -12.01, 1.09, -13.77, 0.02, -0.03, 1.02, 0.12, 0.43, -0.29, -1.93, -1.10, -193.52,*7B
 34250, 793, , , -6.56, -3.92, -9.49, 0.02, -0.03, 0.96, 0.12, 0.42, -0.28, -1.49, -1.30, -194.06,*7B
 34308, 789, , , -, -3.92, -9.49, 0.03, 0.00, 0.96, 0.12, 0.42, -0.28, 0.15, -2.05, -194.20,*7B
