T,D,L,Ly,G,Gy,Gz,A,Ay,Az,M,My,Mz,P,R,H
 32769, 545, , , 0.74, 27.82, -0.81, -0.05, -0.09, 1.00, 0.27, 0.29, -0.81, -5.06, 2.65, -249.59,*75
 32826, 535, , , 5.57, 19.86, -4.21, -0.09, -0.16, 0.92, 0.29, 0.26, -0.80, -9.66, 5.57, -258.07,*75
 32883, 551, , , 11.64, 45.63, -0.67, 0.07, -0.17, 0.94, 0.30, 0.22, -0.78, -10.34, -4.16, -270.10,*75
 32940, 541, , , 14.81, 32.31, 8.95, 0.08, -0.18, 0.95, 0.32, 0.17, -0.76, -10.58, -4.66, -287.70,*75
 32997, 559, , , 13.20, -70.21, 10.47, 0.16, -0.11, 1.04, 0.32, 0.16, -0.75, -6.09, -8.77, -290.27,*75
 33054, 567, , , -10.37, -41.56, 10.34, -0.26, -0.13, 0.91, 0.30, 0.21, -0.77, -8.12, 16.06, -273.25,*75
, 565, , , -15.79, 4.81, -7.88, -0.01, -0.08, 0.96, 0.30, 0.21, -0.80, -4.72, 0.55, -271.30,*75
 33243, 566, , , -21.25, 2.13, -10.57, -0.06, -0.06, 0.95, 0.29, 0.18, -0.78, -3.42, 3.33, -279.11,*75
 33325, 569, , , -24.65, 6.66, -12.70, -0.09, -0.05, 0.94, 0.29, 0.17, -0.78, -3.21, 5.47, -282.34,*75
 33381, 575, , , -23.03, 13.45, -12.02, -0.07, -0.00, 1.02, 0.30, 0.16, -0.78, -0.15, 3.70, -287.45,*75
 33438, 577, , , -18.43, 8.91, -9.21, -0.09, 0.00, 0.98, 0.31, 0.15, -0.79, 0.17, 5.14, -291.51,*75
 33496, 572, , , -6.46, 22.15, 4.54, -0.03, -0.01, 1.00, 0.31, 0.13, -0.78, -0.63, 1.93, -297.97,*75
 33553, 578, GPGGA,170650.M3, -2.22, 13.84, 2.35, -0.01, 0.03, 0.98, 0.32, 0.11, -0.78, 1.81, 0.71, -305.69,*75
 3, 578, , , 1.44, -7.84, 6.34, -0.04, -0.02, 1.02, 0.33, 0.10, -0.77, -0.85, 2.10, -310.30,*75
 33668, 602, , , -5.82, 0.95, 0.33, -0.06, -0.03, 0.97, 0.33, 0.11, -0.78, -1.54, 3.69, -306.24,*75
 33724, 601, , , -5.14, 3.45, -7.04, -0.02, 0.01, 1.01, 0.33, 0.10, -0.78, 0.74, 0.96, -309.70,*75
 33781, 597, , , -4.09, -4.61, -5.94, -0.02, 0.02, 0.97, 0.33, 0.09, -0.77, 1.15, 1.30, -312.23,*75
 33839, 590, , , 2.34, -2.21, -6.05, -0.04, 0.02, 0.96, 0.33, 0.09, -0.78, 1.06, 2.30, -313.31,*75
 33895, 591, , , -0.89, -0.38, -1.86, -0.07, -0.00, 0.96, 0.33, 0.09, -0.77, -0.06, 4.24, -312.45,*75
 33952, 605, , , 3.36, 7.99, 1.94, -0.02, 0.01, 0.93, 0.32, 0.08, -0.77, 0.72, 1.44, -313.16,*75
 34010, 582, , , 0.40, 1.00, 1.34, -0.02, 0.02, 0.97, 0.32, 0.08, -0.76, 1.20, 1.12, -315.59,*75
 34066, 603, , , 1.76, 1.45, -0.05, -0.02, 0.01, 0.91, 0.32, 0.07, -0.75, 0.58, 1.02, -319.01,*75
 34123, 621, , , -0.74, -5.77, -1.79, -0.01, 0.03, 0.95,, 0.07, -0.75, 1.83, 0.62, -316.85,*75
 34254, 628, , , -5.57, 9.21, -2.97, -0.03, 0.02, 0.98, 0.30, 0.07, -0.74, 1.24, 1.99, -315.88,*75
 34321, 645, , , 0.24, 7.88, -2.76, -0.03, 0.00, 0.93, 0.30, 0.07, -0.75, 0.24, 1.77, -317.96,*75
 34377, 647,, , 5.89, 3.71, -3.47, -0.02, 0.00, 0.97, 0.30, 0.07, -0.74, 0.22, 0.97, -316.77,*75
 34435, 643, , , 0.30, 5.99, -2.17, -0.03, -0.02, 0.98, 0.30, 0.07, -0.74, -0.90, 1.55, -317.29,*75
 34492, 651, , , -1.42, 1.83, -2.91, -0.04, 0.00, 0.96, 0.31, 0.07, -0.74, 0.27, 2.37, -317.94,*75
 34548, 654, , , -0.75, 6.26, -4.80, -0.01, 0.01, 0.97, 0.30, 0.07, -0.74, 0.42, 0.60, -316.80,*75
 34606, 663, GPGGA,170651.3, -3.40, 8.65, -2.80, -0.01, 0.01, 0.96, 0.30, 0.06, -0.74, 0.79, 0.63, -318.83,*75
 34664, 650, , , -3.40, 8.65, -2.80, 0.01, 0.01, 0.95, 0.30, 0.07, -0.75, 0.73, -0.62, -318.08,*75
 34720, 661, , , -2.00, 8.28, -2.85, -0.00, 0.01, 0.96, 0.31, 0.06, -0.73, 0.51, 0.05, -321.90,*75
